height,operation,latency,throughput
722,LOAD,162156577,3083.4395326438103
723,LOAD,172178709,2903.9595133681714
724,LOAD,160019013,3124.628696466213
725,LOAD,156642861,3191.974385605738
726,LOAD,159788034,3129.1454527815267
727,LOAD,158942190,3145.7978526658026
728,LOAD,164290394,3043.3915691991097
729,LOAD,155922430,3206.722727448514
730,LOAD,159124540,3142.1929012332103
731,LOAD,167300539,2988.6335273552227
732,LOAD,162674580,3073.6209677012844
733,LOAD,146617236,3410.2402530627437
734,LOAD,156466938,3195.5632697305036
735,LOAD,162995919,3067.5614645296737
736,LOAD,159643059,3131.987091277172
737,LOAD,152540500,3277.8180220990494
738,LOAD,156229486,3200.4201818855117
739,LOAD,151344755,3303.7154145183295
740,LOAD,177128176,2822.8145927500545
741,LOAD,155020119,3225.3877962769466
742,LOAD,152456759,3279.6184523376887
743,LOAD,167841355,2979.0035953892293
744,LOAD,160799720,3109.458150797775
745,LOAD,181484657,2755.053833559054
746,LOAD,167971343,2976.698233579046
747,LOAD,156995641,3184.8017996881836
748,LOAD,153343469,3260.654028897703
749,LOAD,162034081,3085.7705793388
750,LOAD,175419664,2850.3075915137997
751,LOAD,160384519,3117.507868698973
752,LOAD,164286007,3043.4728381949167
753,LOAD,166735383,2998.76361575875
754,LOAD,165648294,3018.443401536028
755,LOAD,160533140,3114.6216911972197
756,LOAD,164618324,3037.328942797401
757,LOAD,157311425,3178.408688370854
758,LOAD,161580311,3094.436425487509
759,LOAD,155101619,3223.692977698705
760,LOAD,166740968,2998.663171968631
761,LOAD,156801151,3188.75210297404
762,LOAD,159756522,3129.7626772320446
763,LOAD,152263724,3283.776246008537
764,LOAD,150665805,3318.6030499754074
765,LOAD,152940692,3269.2411251807334
766,LOAD,155634572,3212.653805479672
767,LOAD,159447826,3135.8219960929414
768,LOAD,151632781,3297.4400172743653
769,LOAD,160067304,3123.6860214750664
770,LOAD,152741112,3273.512896776606
771,LOAD,157854405,3167.4757508350813
772,LOAD,163228825,3063.184458994911
773,LOAD,156384893,3197.239774304798
774,LOAD,158827781,3148.0638768100653
775,LOAD,168294459,2970.9831385476573
776,LOAD,152533077,3277.9775366362014
777,LOAD,148928349,3357.3191629217617
778,LOAD,157375214,3177.1203818664867
779,LOAD,149814190,3337.4675656558297
780,LOAD,157166128,3181.3470648077555
781,LOAD,156119869,3202.6673043134565
782,LOAD,150162639,3329.7230478215024
783,LOAD,151669129,3296.649775050795
784,LOAD,165376753,3023.3995463679225
785,LOAD,154663957,3232.815257662133
786,LOAD,152903508,3270.036159013435
787,LOAD,165490435,3021.322652272924
788,LOAD,152019943,3289.04214889753
789,LOAD,155829320,3208.6387850502074
790,LOAD,150355263,3325.4572538641364
791,LOAD,155489825,3215.644496352092
792,LOAD,150210983,3328.6514076004682
793,LOAD,152687979,3274.652027452665
794,LOAD,158457056,3155.429064641968
795,LOAD,165522944,3020.7292591412584
796,LOAD,154800209,3229.9697993301806
797,LOAD,147511296,3389.570924792092
798,LOAD,155231341,3220.999037816726
799,LOAD,155328959,3218.9747695405595
800,LOAD,177782908,2812.4188406233066
801,LOAD,155003746,3225.7284930391293
802,LOAD,161707743,3091.9978890559373
803,LOAD,151465401,3301.0839221295164
804,LOAD,157642751,3171.7284608919317
805,LOAD,153332960,3260.877504745229
806,LOAD,155193420,3221.7860783015158
807,LOAD,154958738,3226.6654107624445
808,LOAD,154262678,3241.2246855976405
809,LOAD,157235351,3179.946473996169
810,LOAD,159372237,3137.3092918310485
811,LOAD,149702160,3339.965168171254
812,LOAD,157371141,3177.2026104837096
813,LOAD,149693042,3340.1686098409305
814,LOAD,163671137,3054.906376070449
815,LOAD,158640218,3151.7858857203537
816,LOAD,175133759,2854.960704634907
817,LOAD,156666391,3191.494977375205
818,LOAD,175038791,2856.50967504683
819,LOAD,162944771,3068.5243652280196
820,LOAD,151183386,3307.241709747128
821,LOAD,172173987,2904.0391566235844
822,LOAD,160764439,3110.1405454473675
823,LOAD,197006520,2537.9870676361375
824,LOAD,157266422,3179.3182145391465
825,LOAD,152835731,3271.4862992345684
826,LOAD,157126964,3182.1400176738603
827,LOAD,180539879,2769.471225800478
828,LOAD,158002215,3164.5125987632514
829,LOAD,163563367,3056.9192183479568
830,LOAD,163313445,3061.597286126687
831,LOAD,149443308,3345.750349691135
832,LOAD,178577035,2799.9120939598984
833,LOAD,159434593,3136.082267917854
834,LOAD,160852517,3108.437526035107
835,LOAD,159623423,3132.3723711901603
836,LOAD,175819735,2843.8218269410995
837,LOAD,163077214,3066.032266163193
838,LOAD,156303463,3198.9054522739525
839,LOAD,163228693,3063.1869361350577
840,LOAD,155992193,3205.2886133859274
841,LOAD,153974619,3247.2884378431227
842,LOAD,168640964,2964.878687481886
843,LOAD,153455144,3258.2811300219428
844,LOAD,172204586,2903.523138460436
845,LOAD,154542301,3235.360136122213
846,LOAD,143728057,3478.7918965605995
847,LOAD,152862671,3270.9097435566855
848,LOAD,158384500,3156.8745679027934
849,LOAD,160740380,3110.606059286409
850,LOAD,159971969,3125.5475764007133
851,LOAD,183013284,2732.042117773265
852,LOAD,199273544,2509.1138038875847
853,LOAD,158441629,3155.736299580712
854,LOAD,190588636,2623.451274398123
855,LOAD,151894172,3291.7655326499294
856,LOAD,178127375,2806.980117458083
857,LOAD,160102023,3123.008633063931
858,LOAD,135982949,3676.931583532579
859,LOAD,148849308,3359.101944901215
860,LOAD,125859844,3972.6729678768716
861,LOAD,161429703,3097.3234213284773
862,LOAD,161277214,3100.2519673981965
863,LOAD,191729283,2607.843685515686
864,LOAD,161208279,3101.577680138872
865,LOAD,153726493,3252.5298030444237
866,LOAD,160380801,3117.580139782442
867,LOAD,161788129,3090.46159993605
868,LOAD,159384154,3137.074718230772
869,LOAD,159458267,3135.6166689056013
870,LOAD,165114031,3028.210243380225
871,LOAD,159702137,3130.8284872856775
872,LOAD,161788106,3090.4620392799457
873,LOAD,162638205,3074.3084012763175
874,LOAD,159008878,3144.4785114451283
875,LOAD,163016996,3067.1648494860005
876,LOAD,159659488,3131.664809046613
877,LOAD,160287965,3119.385787947336
878,LOAD,159909826,3126.7622040936994
879,LOAD,175248714,2853.0879832875694
880,LOAD,154402996,3238.2791328738203
881,LOAD,180560860,2769.1494158811606
882,LOAD,157917278,3166.2146557516016
883,LOAD,185247893,2699.086029550684
884,LOAD,180374637,2772.0083505975404
885,LOAD,161398329,3097.925505783892
886,LOAD,161603570,3093.9910547768222
887,LOAD,161054964,3104.530202496584
888,LOAD,182331383,2742.259680002537
889,LOAD,157994590,3164.665321768296
890,LOAD,161774303,3090.7257254571514
891,LOAD,162046404,3085.5359184644417
892,LOAD,162247296,3081.7154573719367
893,LOAD,158970556,3145.236530467944
894,LOAD,155467182,3216.112838528198
895,LOAD,165714756,3017.2328166116963
896,LOAD,158412602,3156.314546237931
897,LOAD,163220030,3063.3495166003827
898,LOAD,166084586,3010.5141725795074
899,LOAD,165051960,3029.349060744265
900,LOAD,163977485,3049.1991019376837
901,LOAD,162658958,3073.9161626745454
902,LOAD,190428052,2625.6635760785916
903,LOAD,155572394,3213.9378146999525
904,LOAD,167884312,2978.2413499124323
905,LOAD,161003756,3105.5176128934536
906,LOAD,162794032,3071.365662839532
907,LOAD,162229402,3082.0553724287292
908,LOAD,170032040,2940.622249783041
909,LOAD,165282214,3025.128886523749
910,LOAD,160465747,3115.9297815751293
911,LOAD,158677346,3151.048417459667
912,LOAD,161221683,3101.3198144073463
913,LOAD,155963620,3205.875831812573
914,LOAD,157192015,3180.8231480460377
915,LOAD,160757205,3110.280500335895
916,LOAD,162003491,3086.3532440791664
917,LOAD,163322885,3061.4203269798963
918,LOAD,166404807,3004.72089126608
919,LOAD,161372804,3098.415517400317
920,LOAD,159246862,3139.7792943637405
921,LOAD,158688865,3150.8196873170655
922,LOAD,163741990,3053.5844837356626
923,LOAD,157892705,3166.7074169132766
924,LOAD,159907960,3126.7986909469673
925,LOAD,166213456,3008.180035676534
926,LOAD,161656282,3092.982183024598
927,LOAD,164778112,3034.38359580185
928,LOAD,163849057,3051.5891220539647
929,LOAD,163812554,3052.2691197403587
930,LOAD,154762728,3230.7520451565056
931,LOAD,158504149,3154.491558451255
932,LOAD,165723825,3017.0677028483988
933,LOAD,174091260,2872.0568740785725
934,LOAD,179776502,2781.231108835347
935,LOAD,167839948,2979.0285683358293
936,LOAD,175051556,2856.301374436226
937,LOAD,168668443,2964.39565758012
938,LOAD,156526252,3194.352344167801
939,LOAD,171222668,2920.1740975090984
940,LOAD,162278227,3081.128067784472
941,LOAD,170830406,2926.879422156264
942,LOAD,162645541,3074.169736998815
943,LOAD,168947704,2959.4956792073363
944,LOAD,158386757,3156.829582665172
945,LOAD,174628707,2863.217672452903
946,LOAD,167152189,2991.285983098911
947,LOAD,171362726,2917.787383937858
948,LOAD,165248709,3025.7422464946458
949,LOAD,175634122,2846.8272241540853
950,LOAD,171256695,2919.593887993693
951,LOAD,165074991,3028.926410785023
952,LOAD,169176195,2955.4985558104086
953,LOAD,160685649,3111.665560127277
954,LOAD,157277239,3179.099551715808
955,LOAD,161772247,3090.7650061879895
956,LOAD,162247361,3081.7142227663103
957,LOAD,163539632,3057.3628782532664
958,LOAD,159109804,3142.4839163273687
959,LOAD,162199708,3082.619606195592
960,LOAD,173282439,2885.462617478509
961,LOAD,167173256,2990.9090243477704
962,LOAD,169181798,2955.4006749591344
963,LOAD,161554704,3094.926904759146
964,LOAD,176697094,2829.701319253162
965,LOAD,162791445,3071.41447144228
966,LOAD,172032934,2906.420232302729
967,LOAD,161619427,3093.687493397684
968,LOAD,163213019,3063.4811062468
969,LOAD,173193043,2886.9519891743
970,LOAD,163013507,3067.2304964275136
971,LOAD,181354711,2757.0279108988793
972,LOAD,184895189,2704.2347759519043
973,LOAD,175992088,2841.0368084274332
974,LOAD,167186649,2990.669428394369
975,LOAD,162878520,3069.7724905653613
976,LOAD,185644909,2693.3138252662775
977,LOAD,190540747,2624.110631832466
978,LOAD,185802713,2691.0263683824683
979,LOAD,182790749,2735.36818868224
980,LOAD,171330250,2918.3404565159976
981,LOAD,173925060,2874.801365599644
982,LOAD,178304132,2804.197493303184
983,LOAD,165291414,3024.96051004803
984,LOAD,161638912,3093.314560295976
985,LOAD,168279309,2971.250612872436
986,LOAD,161828960,3089.681846809125
987,LOAD,169277203,2953.7350047070427
988,LOAD,159344188,3137.8615453486136
989,LOAD,163237758,3063.016829721467
990,LOAD,163089591,3065.7995825129024
991,LOAD,168477127,2967.761908712985
992,LOAD,173849721,2876.0471810018034
993,LOAD,161131208,3103.061202147755
994,LOAD,176372811,2834.904071467115
995,LOAD,165247586,3025.76280902524
996,LOAD,176207539,2837.563039797066
997,LOAD,173551482,2880.989515260953
998,LOAD,163418345,3059.6320137742186
999,LOAD,160157572,3121.9254497689312
1000,LOAD,161861707,3089.056758804601
1001,LOAD,165244821,3025.813438352782
1002,LOAD,157426645,3176.0824223879
1003,LOAD,164112144,3046.6971414376258
1004,LOAD,175693817,2845.859965578641
1005,LOAD,163905926,3050.5303389701726
1006,LOAD,160634464,3112.657069655986
1007,LOAD,145072536,3446.5517305081094
1008,LOAD,172104275,2905.2154573150497
1009,LOAD,167583047,2983.5953513842005
1010,LOAD,166999310,2994.0243465676594
1011,LOAD,159584228,3133.1417037026995
1012,LOAD,161593520,3094.1834796345797
1013,LOAD,168158513,2973.384998950365
1014,LOAD,168121981,2974.0310994788956
1015,LOAD,167437210,2986.1940485033165
1016,LOAD,158285873,3158.841597948542
1017,LOAD,174764362,2860.995195347665
1018,LOAD,162417610,3078.483915629592
1019,LOAD,161452772,3096.880863711649
1020,LOAD,168810334,2961.9039791722707
1021,LOAD,159402563,3136.7124253830225
1022,LOAD,164747027,3034.9561330778974
1023,LOAD,165017786,3029.976417208749
1024,LOAD,166118194,3009.9051040730674
1025,LOAD,176186386,2837.903718622164
1026,LOAD,164741852,3035.051469495438
1027,LOAD,163276758,3062.285202894585
1028,LOAD,166825712,2997.139913300655
1029,LOAD,168637706,2964.9359675231826
1030,LOAD,162425072,3078.3424864358376
1031,LOAD,163942577,3049.8483624543733
1032,LOAD,168063623,2975.06379473921
1033,LOAD,169679159,2946.737848930522
1034,LOAD,164849043,3033.0779657604685
1035,LOAD,168045689,2975.3812964520616
1036,LOAD,162941860,3068.5791852382195
1037,LOAD,168158744,2973.3809144054976
1038,LOAD,174420237,2866.6398383577475
1039,LOAD,172133941,2904.71476511422
1040,LOAD,166616736,3000.899021332407
1041,LOAD,161727915,3091.6122303314182
1042,LOAD,161287222,3100.059594305617
1043,LOAD,172671455,2895.672593944378
1044,LOAD,185552655,2694.6529005472867
1045,LOAD,178770579,2796.8807999441565
1046,LOAD,172074752,2905.7139074069387
1047,LOAD,176617409,2830.9780039860057
1048,LOAD,167453886,2985.89666650077
1049,LOAD,157637758,3171.828921850056
1050,LOAD,173297366,2885.2140776334704
1051,LOAD,144196007,3467.5023976218704
1052,LOAD,157579468,3173.002208637993
1053,LOAD,139016232,3596.702290132565
1054,LOAD,128750199,3883.489143189596
1055,LOAD,166050862,3011.1255911456815
1056,LOAD,161992772,3086.5574668973504
1057,LOAD,165513551,3020.9006874609317
1058,LOAD,168544289,2966.5793066414726
1059,LOAD,171245380,2919.7867995037295
1060,LOAD,168821120,2961.714742799953
1061,LOAD,173173943,2887.270401875645
1062,LOAD,173266284,2885.7316522122674
1063,LOAD,171805498,2910.2677494057843
1064,LOAD,171790927,2910.5145931251654
1065,LOAD,175616818,2847.107729739187
1066,LOAD,171712931,2911.836616428148
1067,LOAD,170065061,2940.0512783751624
1068,LOAD,156762883,3189.5305217115715
1069,LOAD,174212819,2870.0528633314866
1070,LOAD,172228706,2903.1165106704107
1071,LOAD,176316634,2835.807312428616
1072,LOAD,176265964,2836.6225030261658
1073,LOAD,179223682,2789.8098868429674
1074,LOAD,184888620,2704.3308560580963
1075,LOAD,172266137,2902.4857044306973
1076,LOAD,177741089,2813.0805477398644
1077,LOAD,178213921,2805.6169641203282
1078,LOAD,182581600,2738.5015795677114
1079,LOAD,190805204,2620.4736009191865
1080,LOAD,176308349,2835.9405713679503
1081,LOAD,184598841,2708.576052219093
1082,LOAD,181240834,2758.760203012529
1083,LOAD,157700244,3170.572139381091
1084,LOAD,147727145,3384.618311008447
1085,LOAD,178544906,2800.415935697432
1086,LOAD,199444541,2506.9625746236898
1087,LOAD,180705623,2766.931054491868
1088,LOAD,187471737,2667.0686899327125
1089,LOAD,178795390,2796.4926836200866
1090,LOAD,174910710,2858.6013972500596
1091,LOAD,178455180,2801.8239649866146
1092,LOAD,178846377,2795.6954364247476
1093,LOAD,178050156,2808.197483410236
1094,LOAD,175203439,2853.825260815799
1095,LOAD,179751251,2781.6218091299957
1096,LOAD,173829548,2876.3809476165698
1097,LOAD,172698479,2895.2194767158317
1098,LOAD,178052728,2808.156918550554
1099,LOAD,169863211,2943.5449680743404
1100,LOAD,182227079,2743.829307608009
1101,LOAD,167350333,2987.744278943263
1102,LOAD,170792146,2927.5350870056986
1103,LOAD,170168762,2938.2596084233137
1104,LOAD,177669628,2814.21200476651
1105,LOAD,173393377,2883.6164832293452
1106,LOAD,182043491,2746.596416347564
1107,LOAD,171746144,2911.2735130752044
1108,LOAD,174895659,2858.8473999803505
1109,LOAD,170531162,2932.015440087132
1110,LOAD,180722201,2766.6772385092854
1111,LOAD,171198410,2920.587872282225
1112,LOAD,177347710,2819.320305855655
1113,LOAD,171257442,2919.581153150705
1114,LOAD,177416705,2818.2239096369194
1115,LOAD,174841437,2859.733988573887
1116,LOAD,179883501,2779.5767661871337
1117,LOAD,180457011,2770.742999838338
1118,LOAD,182077332,2746.0859323224267
1119,LOAD,173745496,2877.7724402133567
1120,LOAD,182181072,2744.522219081025
1121,LOAD,170855546,2926.4487557225684
1122,LOAD,181074698,2761.2913649592283
1123,LOAD,183492131,2724.912492296468
1124,LOAD,181066111,2761.422318282409
1125,LOAD,174695805,2862.1179541203064
1126,LOAD,182783026,2735.4837642309303
1127,LOAD,174490734,2865.4816707917566
1128,LOAD,179519204,2785.2173408701165
1129,LOAD,210830066,2371.578254877556
1130,LOAD,190177055,2629.1289451295793
1131,LOAD,185468948,2695.869068066316
1132,LOAD,180549216,2769.3280041714497
1133,LOAD,166302939,3006.561417414277
1134,LOAD,167076464,2992.6417403710434
1135,LOAD,172183386,2903.8806334079177
1136,LOAD,179944757,2778.6305549319227
1137,LOAD,180788514,2765.662424771078
1138,LOAD,174332635,2868.080322425001
1139,LOAD,180548137,2769.3445543556063
1140,LOAD,166765388,2998.2240679342885
1141,LOAD,179668244,2782.906922605644
1142,LOAD,170569856,2931.3503084624754
1143,LOAD,178273003,2804.6871460397174
1144,LOAD,161967477,3087.0395048507175
1145,LOAD,170462746,2933.1922178468253
1146,LOAD,164249549,3044.148389107601
1147,LOAD,170353679,2935.0701607095907
1148,LOAD,174463755,2865.9247876442873
1149,LOAD,177685285,2813.9640263401666
1150,LOAD,171196397,2920.6222137957725
1151,LOAD,172405423,2900.1407919749718
1152,LOAD,169675986,2946.7929539540146
1153,LOAD,171505680,2915.355339834809
1154,LOAD,164563202,3038.346324836338
1155,LOAD,177224255,2821.2842536705825
1156,LOAD,171955881,2907.722591936242
1157,LOAD,178418535,2802.399425597794
1158,LOAD,167548850,2984.2043081763914
1159,LOAD,180064078,2776.7892716502847
1160,LOAD,170597301,2930.878724746062
1161,LOAD,178033609,2808.4584860603486
1162,LOAD,163434681,3059.3261903818325
1163,LOAD,184665887,2707.5926589516775
1164,LOAD,172943375,2891.11970897989
1165,LOAD,174599007,2863.704717404263
1166,LOAD,173750384,2877.6914818214154
1167,LOAD,186812971,2676.473680192153
1168,LOAD,176684287,2829.906430785212
1169,LOAD,179964482,2778.326003238795
1170,LOAD,169230052,2954.5579764993513
1171,LOAD,177500896,2816.887189121569
1172,LOAD,173526927,2881.397190880929
1173,LOAD,178819629,2796.11361904794
1174,LOAD,169943864,2942.1480024721573
1175,LOAD,178745141,2797.278836239806
1176,LOAD,176801207,2828.0349918651855
1177,LOAD,174857226,2859.475764530315
1178,LOAD,172345583,2901.147748010461
1179,LOAD,177950714,2809.766753731598
1180,LOAD,167495992,2985.1460565098178
1181,LOAD,181921140,2748.443638820645
1182,LOAD,170566834,2931.402244354257
1183,LOAD,180719778,2766.714332727877
1184,LOAD,177075083,2823.660966461329
1185,LOAD,176126476,2838.8690409044466
1186,LOAD,196692921,2542.0335284969406
1187,LOAD,194456618,2571.267592445735
1188,LOAD,181674748,2752.171149289278
1189,LOAD,201343513,2483.3181489189574
1190,LOAD,170739381,2928.4398073341968
1191,LOAD,181714283,2751.5723681445556
1192,LOAD,186139814,2686.1528936522955
1193,LOAD,166438147,3004.1190016372866
1194,LOAD,170399689,2934.277655870604
1195,LOAD,177312715,2819.876735856196
1196,LOAD,179274698,2789.015993768401
1197,LOAD,181218869,2759.094584129647
1198,LOAD,196596355,2543.2821478302585
1199,LOAD,188082556,2658.4070880023555
1200,LOAD,186380556,2682.683273034125
1201,LOAD,180734232,2766.493068120045
1202,LOAD,183683825,2722.06875047381
1203,LOAD,180250383,2773.9192099247853
1204,LOAD,184133842,2715.4161047701377
1205,LOAD,175338587,2851.625580854031
1206,LOAD,181114162,2760.689691400278
1207,LOAD,172501820,2898.520143149794
1208,LOAD,187522387,2666.348311788501
1209,LOAD,173755220,2877.6113891715027
1210,LOAD,177337352,2819.48497798704
1211,LOAD,171354761,2917.923010029467
1212,LOAD,188490197,2652.657846179661
1213,LOAD,172641973,2896.167086783699
1214,LOAD,182718146,2736.4550864039525
1215,LOAD,174952049,2857.925945182843
1216,LOAD,202647491,2467.3387147931676
1217,LOAD,178818512,2796.1310851306043
1218,LOAD,173935722,2874.6251445692105
1219,LOAD,184602335,2708.5247865364217
1220,LOAD,173837577,2876.2480968082064
1221,LOAD,201576703,2480.4453717054794
1222,LOAD,175254212,2852.998477434596
1223,LOAD,190852668,2619.8219036686455
1224,LOAD,175036108,2856.553460386585
1225,LOAD,204311715,2447.240971962866
1226,LOAD,187910730,2660.8379415055224
1227,LOAD,187623634,2664.90947510376
1228,LOAD,199066306,2511.725917092167
1229,LOAD,192082176,2603.0525601709132
1230,LOAD,191255851,2614.2991045016447
1231,LOAD,195091680,2562.8976079348954
1232,LOAD,187920410,2660.7008786326087
1233,LOAD,201644539,2479.6109157213527
1234,LOAD,176497742,2832.897431628332
1235,LOAD,182730168,2736.2750522945944
1236,LOAD,198883943,2514.028998308828
1237,LOAD,188004105,2659.5163972616447
1238,LOAD,197993443,2525.3361546927595
1239,LOAD,184112204,2715.7352371926413
1240,LOAD,202727111,2466.3696805702516
1241,LOAD,181383361,2756.5924307687737
1242,LOAD,203341144,2458.9219385920246
1243,LOAD,183998010,2717.4206938433736
1244,LOAD,188800126,2648.303317339947
1245,LOAD,186323873,2683.499392479889
1246,LOAD,190889388,2619.3179476273453
1247,LOAD,180077738,2776.5786351669967
1248,LOAD,189933899,2632.4947923066643
1249,LOAD,185163067,2700.3225216614064
1250,LOAD,176010363,2840.741826093501
1251,LOAD,188207719,2656.639178545063
1252,LOAD,188648842,2650.4270829290326
1253,LOAD,182170024,2744.6886651340615
1254,LOAD,183491184,2724.926555599532
1255,LOAD,187948710,2660.300248934935
1256,LOAD,180144637,2775.54751740958
1257,LOAD,185729429,2692.0881773668725
1258,LOAD,176078350,2839.6449648693324
1259,LOAD,185864134,2690.137086911023
1260,LOAD,185651266,2693.2216018392246
1261,LOAD,185940682,2689.029612142651
1262,LOAD,180978659,2762.7566850299186
1263,LOAD,190205452,2628.7364254942595
1264,LOAD,175151716,2854.6680067924653
1265,LOAD,190077091,2630.5116380384843
1266,LOAD,188714628,2649.5031429148144
1267,LOAD,184494745,2710.1042905043178
1268,LOAD,186486737,2681.155818603872
1269,LOAD,190951428,2618.4669328579203
1270,LOAD,184785646,2705.837876606498
1271,LOAD,188921113,2646.6073169916162
1272,LOAD,182750073,2735.97701928141
1273,LOAD,184689181,2707.2511626980468
1274,LOAD,179915490,2779.0825570383076
1275,LOAD,186849834,2675.94564734802
1276,LOAD,159413498,3136.497261982169
1277,LOAD,172478701,2898.908660032174
1278,LOAD,177488245,2817.0879710935224
1279,LOAD,174706218,2861.9473635448967
1280,LOAD,163663410,3055.0506066077937
1281,LOAD,169299574,2953.344702450344
1282,LOAD,174231561,2869.744133211319
1283,LOAD,168674674,2964.2861500357785
1284,LOAD,181441025,2755.7163546667575
1285,LOAD,175626634,2846.9486012013417
1286,LOAD,182491873,2739.848036958884
1287,LOAD,181316320,2757.6116700361003
1288,LOAD,179974219,2778.175689708091
1289,LOAD,164745302,3034.987911218251
1290,LOAD,163733786,3053.737485799052
1291,LOAD,186533615,2680.4820139254794
1292,LOAD,171913263,2908.443428242066
1293,LOAD,175908987,2842.378939968542
1294,LOAD,174341757,2867.9302572360793
1295,LOAD,170377952,2934.652014129152
1296,LOAD,208106353,2402.6176654011133
1297,LOAD,183610453,2723.156507870497
1298,LOAD,164093490,3047.043487221827
1299,LOAD,178704738,2797.911267467346
1300,LOAD,174518368,2865.027937918833
1301,LOAD,173254723,2885.924212294057
1302,LOAD,173761745,2877.503330782043
1303,LOAD,174837015,2859.806317329314
1304,LOAD,175788507,2844.327018489326
1305,LOAD,179588566,2784.1416140045353
1306,LOAD,196486151,2544.708609005222
1307,LOAD,185935000,2689.1117863769596
1308,LOAD,178620668,2799.2281385936817
1309,LOAD,198934522,2513.389807727791
1310,LOAD,167136551,2991.565860420322
1311,LOAD,178711380,2797.807280095985
1312,LOAD,181599036,2753.318580391583
1313,LOAD,168866111,2960.9256531051396
1314,LOAD,174454819,2866.0715872801425
1315,LOAD,175724864,2845.3571601569147
1316,LOAD,182371338,2741.658889402895
1317,LOAD,176419161,2834.1592668610415
1318,LOAD,168416483,2968.830550867162
1319,LOAD,177821481,2811.8087712923725
1320,LOAD,185236449,2699.252780428759
1321,LOAD,208975146,2392.629025845973
1322,LOAD,177324097,2819.695734866762
1323,LOAD,184569462,2709.00719209985
1324,LOAD,182228967,2743.800879911699
1325,LOAD,171918535,2908.354238825965
1326,LOAD,160626806,3112.8054678494946
1327,LOAD,172301407,2901.8915672580665
1328,LOAD,178454327,2801.837357521737
1329,LOAD,163810118,3052.3145096568455
1330,LOAD,180514539,2769.859994490527
1331,LOAD,174906501,2858.6701874506084
1332,LOAD,178781705,2796.7067435675253
1333,LOAD,185856174,2690.2523022990886
1334,LOAD,191450103,2611.6465447918827
1335,LOAD,183774484,2720.7259088263854
1336,LOAD,188586561,2651.302390523999
1337,LOAD,188240760,2656.172871380247
1338,LOAD,174332892,2868.0760943264795
1339,LOAD,164176587,3045.5012443400346
1340,LOAD,170282134,2936.3033470087944
1341,LOAD,176160590,2838.319285828913
1342,LOAD,187633863,2664.7641955759336
1343,LOAD,168397529,2969.164707874069
1344,LOAD,181351092,2757.082929503397
1345,LOAD,183691696,2721.9521126311556
1346,LOAD,176778781,2828.393753886107
1347,LOAD,180281668,2773.437840612835
1348,LOAD,171458205,2916.162571514148
1349,LOAD,185413152,2696.6803304222994
1350,LOAD,178831757,2795.9239924036538
1351,LOAD,180863701,2764.5127089376547
1352,LOAD,185878046,2689.935744213709
1353,LOAD,184086183,2716.1191125354585
1354,LOAD,178583344,2799.8131785459227
1355,LOAD,183504927,2724.722481157141
1356,LOAD,174044507,2872.8283852129844
1357,LOAD,180242359,2774.0426988086633
1358,LOAD,171130533,2921.746290593275
1359,LOAD,176459828,2833.5061054236094
1360,LOAD,172724610,2894.7814674469378
1361,LOAD,192160997,2601.9848346228137
1362,LOAD,190284954,2627.6381263439253
1363,LOAD,184315311,2712.7426217998786
1364,LOAD,190177178,2629.127244700203
1365,LOAD,187318340,2669.2527811211653
1366,LOAD,184810477,2705.4743222160505
1367,LOAD,169365518,2952.194790913697
1368,LOAD,185702985,2692.4715292002443
1369,LOAD,180880274,2764.2594128312744
1370,LOAD,192514113,2597.2121846464315
1371,LOAD,196317868,2546.889924456596
1372,LOAD,179059270,2792.37148682668
1373,LOAD,179813905,2780.652586350316
1374,LOAD,181070497,2761.3554294270257
1375,LOAD,175208480,2853.743152157932
1376,LOAD,192797684,2593.392148839298
1377,LOAD,182345295,2742.0504598158127
1378,LOAD,178594364,2799.6404186640516
1379,LOAD,177566283,2815.8498987107814
1380,LOAD,197508315,2531.5389886243524
1381,LOAD,179755373,2781.558023303148
1382,LOAD,177369169,2818.9792105301003
1383,LOAD,181273587,2758.2617427877126
1384,LOAD,190796375,2620.594861930684
1385,LOAD,193997019,2577.3591912770576
1386,LOAD,195708518,2554.819816273914
1387,LOAD,198232967,2522.2848024062514
1388,LOAD,193774573,2580.3179037323953
1389,LOAD,212701803,2350.708799586433
1390,LOAD,189970927,2631.9816821233912
1391,LOAD,185510913,2695.2592271485396
1392,LOAD,190894756,2619.2442918651996
1393,LOAD,200755459,2490.5922981651024
1394,LOAD,182919044,2733.449667493342
1395,LOAD,191278786,2613.985640833166
1396,LOAD,188230297,2656.320517838847
1397,LOAD,187487483,2666.8446981071265
1398,LOAD,183442885,2725.6440063074674
1399,LOAD,185337663,2697.7787024324357
1400,LOAD,189601674,2637.1075183650537
1401,LOAD,184150379,2715.172256039723
1402,LOAD,187193508,2671.0328009879486
1403,LOAD,184552608,2709.2545882635263
1404,LOAD,191678418,2608.5357194465155
1405,LOAD,190469353,2625.094232351385
1406,LOAD,193528204,2583.6027497056707
1407,LOAD,187770280,2662.828217543266
1408,LOAD,188509164,2652.3909468931706
1409,LOAD,186827394,2676.2670574958615
1410,LOAD,182548893,2738.992232617921
1411,LOAD,175885809,2842.7535049175003
1412,LOAD,186760711,2677.2226199117435
1413,LOAD,186889186,2675.3821914554223
1414,LOAD,195549421,2556.8983914301643
1415,LOAD,184174109,2714.822418388895
